partner_A	partner_B	ligand_genes	receptor_genes	classification	directionality	id_cp_interaction
957	1443	WNT8A	FZD10_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC028E64C95
898	1443	WNT8B	FZD10_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC08BD68242
69	1443	WNT9A	FZD10_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC01153EAC0
70	1443	WNT9B	FZD10_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0543729D1
228	1444	WNT1	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0147DCB06
142	1444	WNT11	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC029ADF8EA
1022	1444	WNT16	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04F7D62D5
289	1444	WNT2	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC055AF31A9
897	1444	WNT2B	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC06037057B
668	1444	WNT3	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0148F76F0
669	1444	WNT3A	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0782ECD47
670	1444	WNT4	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0EB633CED
572	1444	WNT5A	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0675C8528
958	1444	WNT5B	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0A79539F5
1061	1444	WNT6	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0512E3581
60	1444	WNT7A	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0AE0AAAFB
671	1444	WNT7B	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0ADD9F3A1
957	1444	WNT8A	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0D32DCC97
898	1444	WNT8B	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0BE1E619E
69	1444	WNT9A	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0637CC9D5
70	1444	WNT9B	FZD2_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC00BDFD604
228	1445	WNT1	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC036A39C13
142	1445	WNT11	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC054FD289E
1022	1445	WNT16	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC074888BE6
289	1445	WNT2	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC08DE61392
897	1445	WNT2B	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC058678C1B
668	1445	WNT3	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0EBBD9B59
669	1445	WNT3A	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC080C0C5A2
670	1445	WNT4	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0245AE3FF
572	1445	WNT5A	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC07D1540F8
958	1445	WNT5B	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC066B2A89A
1061	1445	WNT6	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC09D51C7BF
60	1445	WNT7A	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC069D8A1BA
671	1445	WNT7B	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC042468412
957	1445	WNT8A	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC052157D7B
898	1445	WNT8B	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0D0D2D930
69	1445	WNT9A	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0486FECAB
70	1445	WNT9B	FZD2_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC045BF427E
228	1446	WNT1	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0EFF2AFBD
142	1446	WNT11	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC044BB9279
1022	1446	WNT16	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0827E3502
289	1446	WNT2	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B0BAF8DB
897	1446	WNT2B	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0671450D5
668	1446	WNT3	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC066A4E191
669	1446	WNT3A	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC03753E185
670	1446	WNT4	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0E11F543C
572	1446	WNT5A	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC081B09E04
958	1446	WNT5B	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC02753B9BD
1061	1446	WNT6	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC01D3E6936
60	1446	WNT7A	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC092C6BB7D
671	1446	WNT7B	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0456BB36C
957	1446	WNT8A	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0FDE82C05
898	1446	WNT8B	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC073544134
69	1446	WNT9A	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0AEC52E73
70	1446	WNT9B	FZD3_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC05E4FA547
228	1447	WNT1	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC03C02374B
142	1447	WNT11	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC06CA35957
1022	1447	WNT16	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC00D0D0EC3
289	1447	WNT2	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC03F9E6AC5
897	1447	WNT2B	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC015580274
668	1447	WNT3	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0C646FE07
669	1447	WNT3A	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0E6C99C1D
670	1447	WNT4	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC063989793
572	1447	WNT5A	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B739B6BE
958	1447	WNT5B	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC018C0B727
1061	1447	WNT6	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0D8C38952
60	1447	WNT7A	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC04617C8EB
671	1447	WNT7B	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC08BCEE850
957	1447	WNT8A	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC089FF57F2
898	1447	WNT8B	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0AC0FE01C
69	1447	WNT9A	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0ECDB073E
70	1447	WNT9B	FZD3_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC050D66C45
228	1448	WNT1	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC09D3FA32B
142	1448	WNT11	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0953D36EF
1022	1448	WNT16	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC060CAF2BD
289	1448	WNT2	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC001BD2F39
897	1448	WNT2B	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC05D7BF6AC
668	1448	WNT3	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC09E6AC2F5
669	1448	WNT3A	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0BCA5D6A5
670	1448	WNT4	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC09C59F73D
572	1448	WNT5A	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC016937C58
958	1448	WNT5B	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0D721C667
1061	1448	WNT6	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC056F2D04E
60	1448	WNT7A	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0BAD0A831
671	1448	WNT7B	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC090C59110
957	1448	WNT8A	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC022BEBD83
898	1448	WNT8B	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0BEC869BA
69	1448	WNT9A	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0CDC53EF1
70	1448	WNT9B	FZD4_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC096736E48
697	1448	NDP	FZD4_LRP5		Ligand-Receptor	CPI-SC0560E3B5F
228	1449	WNT1	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0C22F42DF
142	1449	WNT11	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC010561E8D
1022	1449	WNT16	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC06E0B84C9
289	1449	WNT2	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0594F894D
897	1449	WNT2B	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B6207B1C
668	1449	WNT3	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC092B44A03
669	1449	WNT3A	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0DCBE8C69
670	1449	WNT4	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC04AF69F59
572	1449	WNT5A	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0E149DD74
958	1449	WNT5B	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC09771D617
1061	1449	WNT6	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B2882B83
60	1449	WNT7A	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0D9880D62
671	1449	WNT7B	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B4243FE6
957	1449	WNT8A	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0FFE2D207
898	1449	WNT8B	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC023CD2194
69	1449	WNT9A	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0F7419D8D
70	1449	WNT9B	FZD4_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B697A1AC
228	1450	WNT1	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC081332276
953	1450	WNT10A	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC012DB3194
142	1450	WNT11	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC08E2BBB8C
1022	1450	WNT16	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04CC06812
289	1450	WNT2	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC03346B36E
897	1450	WNT2B	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0FBD05A5F
668	1450	WNT3	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0AA850318
669	1450	WNT3A	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC00806A658
670	1450	WNT4	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0A1AC8874
572	1450	WNT5A	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC027A59AFB
958	1450	WNT5B	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC01FEEE70F
1061	1450	WNT6	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC03754EC20
60	1450	WNT7A	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC032AE5D59
671	1450	WNT7B	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0F9CBA955
957	1450	WNT8A	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0243F2680
898	1450	WNT8B	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0763E7AF2
69	1450	WNT9A	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B092EF65
70	1450	WNT9B	FZD5_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B1D0028B
228	1451	WNT1	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC02A954FD8
953	1451	WNT10A	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0991BCC7F
142	1451	WNT11	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0FD6A26C5
1022	1451	WNT16	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B3222CB2
289	1451	WNT2	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC059A22B9E
897	1451	WNT2B	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC081C6762E
668	1451	WNT3	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0ACB46CDE
669	1451	WNT3A	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC03E162C20
670	1451	WNT4	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC033C6423D
572	1451	WNT5A	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0DD562B41
958	1451	WNT5B	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0D06695E4
1061	1451	WNT6	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC07E1924FB
60	1451	WNT7A	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC07F714A57
671	1451	WNT7B	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0171B2960
957	1451	WNT8A	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B07BD0D1
898	1451	WNT8B	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B3B59128
69	1451	WNT9A	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0EDC637EC
70	1451	WNT9B	FZD5_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC09A9169B5
228	1452	WNT1	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC074781480
142	1452	WNT11	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC08496F2AE
1022	1452	WNT16	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0A27844A8
289	1452	WNT2	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0A070755C
897	1452	WNT2B	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC02D16C89A
668	1452	WNT3	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC08EAA7ADA
669	1452	WNT3A	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC010EF74F3
670	1452	WNT4	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0C945DA9F
572	1452	WNT5A	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC01D1E05E8
958	1452	WNT5B	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0FE1FBFB5
1061	1452	WNT6	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04CBB7552
60	1452	WNT7A	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0DFEAE26D
671	1452	WNT7B	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0C61B7F73
957	1452	WNT8A	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0E88C8058
898	1452	WNT8B	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04DB219CB
69	1452	WNT9A	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC06EFA5CC2
70	1452	WNT9B	FZD6_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0FF762677
228	1453	WNT1	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0390D174C
142	1453	WNT11	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0342728D2
1022	1453	WNT16	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC081E1CE0B
289	1453	WNT2	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0DC10FB9C
897	1453	WNT2B	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0796645C7
668	1453	WNT3	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC08E139858
669	1453	WNT3A	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC03671C9F6
670	1453	WNT4	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC068774A8A
572	1453	WNT5A	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC039EE3D74
958	1453	WNT5B	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC02D62FB5B
1061	1453	WNT6	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC04FC6D5DC
60	1453	WNT7A	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC01C485556
671	1453	WNT7B	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC017027176
957	1453	WNT8A	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0BDD170C7
898	1453	WNT8B	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0AF2D49CF
69	1453	WNT9A	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC02CD488A4
70	1453	WNT9B	FZD6_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0EFB3CEDF
228	1454	WNT1	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC06419700D
953	1454	WNT10A	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0F00C86AC
142	1454	WNT11	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0714EE585
1022	1454	WNT16	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0115378E7
289	1454	WNT2	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B3337FB4
897	1454	WNT2B	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0DE64F872
668	1454	WNT3	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC026062296
669	1454	WNT3A	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0E5329148
670	1454	WNT4	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC052C897AB
572	1454	WNT5A	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC09CB5E882
958	1454	WNT5B	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC01F6AC0E2
1061	1454	WNT6	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0CBE0F4A0
60	1454	WNT7A	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC06078DB4B
671	1454	WNT7B	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0E74F7843
957	1454	WNT8A	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04D905E1E
898	1454	WNT8B	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0A41E0EEB
69	1454	WNT9A	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC02FD11A30
70	1454	WNT9B	FZD7_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0F2E04267
228	1455	WNT1	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B8DA0A10
953	1455	WNT10A	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0AB470FD0
142	1455	WNT11	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0D837BE1B
1022	1455	WNT16	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC067A0FAD8
289	1455	WNT2	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0F9BC4D34
897	1455	WNT2B	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC063E27411
668	1455	WNT3	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC06C2EDE8B
669	1455	WNT3A	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC07CD59D6A
670	1455	WNT4	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC006CB27E1
572	1455	WNT5A	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC00FA2B152
958	1455	WNT5B	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC059D7F9EE
1061	1455	WNT6	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0F73E951B
60	1455	WNT7A	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0B5A3F59F
671	1455	WNT7B	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0BFCEDA56
957	1455	WNT8A	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0A0207B24
898	1455	WNT8B	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC09FA2DFEB
69	1455	WNT9A	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0C6A402E9
70	1455	WNT9B	FZD7_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0376B7DC8
228	1456	WNT1	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC062B25672
953	1456	WNT10A	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC039BEEDE4
142	1456	WNT11	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04590CF27
1022	1456	WNT16	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0277D6476
289	1456	WNT2	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B4E996CD
897	1456	WNT2B	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0DBD2C78A
668	1456	WNT3	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0596FD9F6
669	1456	WNT3A	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0889E4F05
670	1456	WNT4	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC07D38F0B5
572	1456	WNT5A	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC07DA6989D
958	1456	WNT5B	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0C1671F4D
1061	1456	WNT6	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0185A7BDE
60	1456	WNT7A	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B6D1BF72
671	1456	WNT7B	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC06EFB9697
957	1456	WNT8A	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC027A5CF3D
898	1456	WNT8B	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC01CC760EE
69	1456	WNT9A	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0F68FD442
70	1456	WNT9B	FZD8_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0908CF012
228	1436	WNT1	FZD8_RYK	Signaling by WNT	Ligand-Receptor	CPI-SC03947D5B8
668	1436	WNT3	FZD8_RYK	Signaling by WNT	Ligand-Receptor	CPI-SC0CF9E0563
669	1436	WNT3A	FZD8_RYK	Signaling by WNT	Ligand-Receptor	CPI-SC03686CF16
572	1436	WNT5A	FZD8_RYK	Signaling by WNT	Ligand-Receptor	CPI-SC092468258
228	1458	WNT1	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC04092E808
142	1458	WNT11	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B95D4E55
1022	1458	WNT16	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC006391BC5
289	1458	WNT2	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0E5131C5E
897	1458	WNT2B	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0CC357E07
668	1458	WNT3	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC02FACCE0B
669	1458	WNT3A	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC090434118
670	1458	WNT4	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC08A288087
572	1458	WNT5A	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0D7F9CEEB
958	1458	WNT5B	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC002829D48
1061	1458	WNT6	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC02B89D65A
60	1458	WNT7A	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0F159BD5A
671	1458	WNT7B	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B4814E5F
957	1458	WNT8A	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC09A735D6F
898	1458	WNT8B	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0A8070937
69	1458	WNT9A	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC09DD54D04
70	1458	WNT9B	FZD9_LRP5	Signaling by WNT	Ligand-Receptor	CPI-SC0B7AFE8F9
228	1459	WNT1	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC09FC5B2A7
142	1459	WNT11	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC01B29532D
1022	1459	WNT16	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC00DA032E2
289	1459	WNT2	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0259C1693
897	1459	WNT2B	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC0ECADFABF
668	1459	WNT3	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC05CCD8E17
669	1459	WNT3A	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC01AAA545F
670	1459	WNT4	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC052B6F4F3
572	1459	WNT5A	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC01FD57BC9
958	1459	WNT5B	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC08CF56014
1061	1459	WNT6	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC07F8A4C81
60	1459	WNT7A	FZD9_LRP6	Signaling by WNT	Ligand-Receptor	CPI-SC088BCE7ED
