"ligand","receptor","pathway","signaling_type","version"
"Wnt10a","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10a","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10a","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10a","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt10b","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt16","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt2b","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt3a","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt4","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt6","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7a","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt7b","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8a","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt8b","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9a","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd1_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd10_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd2_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd3_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd4_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd5_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd6_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd7_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd8_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt9b","Fzd9_Lrp6","WNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd1","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd10","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd2","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd3","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd4","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd5","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd6","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd7","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd8","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Fzd9","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5a","Mcam","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd1","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd10","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd2","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd3","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd4","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd5","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd6","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd7","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd8","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt5b","Fzd9","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd1","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd10","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd2","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd3","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd4","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd5","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd6","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd7","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd8","ncWNT","Secreted Signaling","CellChatDB v1"
"Wnt11","Fzd9","ncWNT","Secreted Signaling","CellChatDB v1"
"Egf","Egfr","EGF","Secreted Signaling","CellChatDB v1"
"Egf","Egfr_Erbb2","EGF","Secreted Signaling","CellChatDB v1"
"Tgfa","Egfr","EGF","Secreted Signaling","CellChatDB v1"
"Tgfa","Egfr_Erbb2","EGF","Secreted Signaling","CellChatDB v1"
"Areg","Egfr","EGF","Secreted Signaling","CellChatDB v1"
"Areg","Egfr_Erbb2","EGF","Secreted Signaling","CellChatDB v1"
"Btc","Egfr","EGF","Secreted Signaling","CellChatDB v1"
"Btc","Egfr_Erbb2","EGF","Secreted Signaling","CellChatDB v1"
"Btc","Erbb4","EGF","Secreted Signaling","CellChatDB v1"
"Btc","Erbb2_Erbb4","EGF","Secreted Signaling","CellChatDB v1"
"Hbegf","Egfr","EGF","Secreted Signaling","CellChatDB v1"
"Hbegf","Egfr_Erbb2","EGF","Secreted Signaling","CellChatDB v1"
"Hbegf","Erbb4","EGF","Secreted Signaling","CellChatDB v1"
"Hbegf","Erbb2_Erbb4","EGF","Secreted Signaling","CellChatDB v1"
"Ereg","Egfr","EGF","Secreted Signaling","CellChatDB v1"
"Ereg","Egfr_Erbb2","EGF","Secreted Signaling","CellChatDB v1"
"Ereg","Erbb4","EGF","Secreted Signaling","CellChatDB v1"
"Ereg","Erbb2_Erbb4","EGF","Secreted Signaling","CellChatDB v1"
"Nrg1","Erbb3","NRG","Secreted Signaling","CellChatDB v1"
"Nrg1","Erbb2_Erbb3","NRG","Secreted Signaling","CellChatDB v1"
"Nrg1","Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg1","Erbb2_Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg2","Erbb3","NRG","Secreted Signaling","CellChatDB v1"
"Nrg2","Erbb2_Erbb3","NRG","Secreted Signaling","CellChatDB v1"
"Nrg2","Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg2","Erbb2_Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg3","Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg3","Erbb2_Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg4","Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg4","Erbb2_Erbb4","NRG","Secreted Signaling","CellChatDB v1"
"Nrg1","Itgav_Itgb3","NRG","Secreted Signaling","CellChatDB v1"
"Fgf1","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf1","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf1","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf1","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf2","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf2","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf2","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf2","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf4","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf4","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf4","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf4","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf5","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf5","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf5","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf5","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf6","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf6","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf6","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf6","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf7","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf7","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf3","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf3","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf10","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf10","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf22","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf8","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf8","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf8","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf8","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf17","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf17","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf17","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf17","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf18","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf18","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf18","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf18","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf9","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf9","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf9","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf9","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf20","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf20","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf20","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf20","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf16","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf16","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf16","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf16","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf15","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf15","Fgfr2","FGF","Secreted Signaling","CellChatDB v1"
"Fgf15","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf15","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Fgf21","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf21","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf23","Fgfr1","FGF","Secreted Signaling","CellChatDB v1"
"Fgf23","Fgfr3","FGF","Secreted Signaling","CellChatDB v1"
"Fgf23","Fgfr4","FGF","Secreted Signaling","CellChatDB v1"
"Pdgfa","Pdgfra","PDGF","Secreted Signaling","CellChatDB v1"
"Pdgfa","Pdgfrb","PDGF","Secreted Signaling","CellChatDB v1"
"Pdgfb","Pdgfra","PDGF","Secreted Signaling","CellChatDB v1"
"Pdgfb","Pdgfrb","PDGF","Secreted Signaling","CellChatDB v1"
"Pdgfc","Pdgfra","PDGF","Secreted Signaling","CellChatDB v1"
"Pdgfd","Pdgfrb","PDGF","Secreted Signaling","CellChatDB v1"
"Vegfa","Flt1","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfa","Kdr","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfb","Flt1","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfc","Flt4","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfc","Kdr","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfd","Flt4","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfd","Kdr","VEGF","Secreted Signaling","CellChatDB v1"
"Pgf","Flt1","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfa","Flt1_Kdr","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfc","Flt4_Kdr","VEGF","Secreted Signaling","CellChatDB v1"
"Vegfd","Flt4_Kdr","VEGF","Secreted Signaling","CellChatDB v1"
"Igf1","Igf1r","IGF","Secreted Signaling","CellChatDB v1"
"Igf2","Igf1r","IGF","Secreted Signaling","CellChatDB v1"
"Igf2","Igf2r","IGF","Secreted Signaling","CellChatDB v1"
"Igf1","Itgav_Itgb3","IGF","Secreted Signaling","CellChatDB v1"
"Igf1","Itga6_Itgb4","IGF","Secreted Signaling","CellChatDB v1"
"Igf2","Itgav_Itgb3","IGF","Secreted Signaling","CellChatDB v1"
"Igf2","Itga6_Itgb4","IGF","Secreted Signaling","CellChatDB v1"
"Igfl3","Igflr1","IGF","Secreted Signaling","CellChatDB v1"
"Ins1","Insr","INSULIN","Secreted Signaling","CellChatDB v1"
"Ins2","Insr","INSULIN","Secreted Signaling","CellChatDB v1"
"Apln","Aplnr","APELIN","Secreted Signaling","CellChatDB v1"
"Dhh","Ptch1_Smo","HH","Secreted Signaling","CellChatDB v1"
"Ihh","Ptch1_Smo","HH","Secreted Signaling","CellChatDB v1"
"Shh","Ptch1_Smo","HH","Secreted Signaling","CellChatDB v1"
"Dhh","Ptch2_Smo","HH","Secreted Signaling","CellChatDB v1"
"Ihh","Ptch2_Smo","HH","Secreted Signaling","CellChatDB v1"
"Shh","Ptch2_Smo","HH","Secreted Signaling","CellChatDB v1"
"Ccl5","Ccr1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl3","Ccr1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl8","Ccr1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl9","Ccr1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl6","Ccr1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl7","Ccr1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl5","Ccr1l1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl3","Ccr1l1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl8","Ccr1l1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl9","Ccr1l1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl6","Ccr1l1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl7","Ccr1l1","CCL","Secreted Signaling","CellChatDB v1"
"Ccl8","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl6","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl7","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl2","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl12","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl27a","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl27b","Ccr2","CCL","Secreted Signaling","CellChatDB v1"
"Ccl5","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl6","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl7","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl11","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl24","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl26","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl28","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl27a","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl27b","Ccr3","CCL","Secreted Signaling","CellChatDB v1"
"Ccl17","Ccr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl22","Ccr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl5","Ccr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl4","Ccr5","CCL","Secreted Signaling","CellChatDB v1"
"Ccl5","Ccr5","CCL","Secreted Signaling","CellChatDB v1"
"Ccl3","Ccr5","CCL","Secreted Signaling","CellChatDB v1"
"Ccl8","Ccr5","CCL","Secreted Signaling","CellChatDB v1"
"Ccl20","Ccr6","CCL","Secreted Signaling","CellChatDB v1"
"Ccl19","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21a","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21b","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21d","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21f","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21e","Ccr7","CCL","Secreted Signaling","CellChatDB v1"
"Ccl19","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21a","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21b","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21d","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21f","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl21e","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
"Ccl1","Ccr8","CCL","Secreted Signaling","CellChatDB v1"
"Ccl25","Ccr9","CCL","Secreted Signaling","CellChatDB v1"
"Ccl25","Ackr4","CCL","Secreted Signaling","CellChatDB v1"
